Price Date,States,Commodity,Modal Price (Rs./Quintal)
10 Sep 2016,Delhi,Apple,5208
10 Sep 2016,Delhi,Apple,4500
10 Sep 2016,Delhi,Apple,6635
10 Sep 2016,Delhi,Apple,4900
10 Sep 2016,Delhi,Apple,7333
10 Sep 2016,Delhi,Apple,7625
09 Sep 2016,Delhi,Apple,5208
09 Sep 2016,Delhi,Apple,4500
09 Sep 2016,Delhi,Apple,6604
09 Sep 2016,Delhi,Apple,4900
09 Sep 2016,Delhi,Apple,7625
09 Sep 2016,Delhi,Apple,7625
08 Sep 2016,Delhi,Apple,5000
08 Sep 2016,Delhi,Apple,4450
08 Sep 2016,Delhi,Apple,6313
08 Sep 2016,Delhi,Apple,4860
08 Sep 2016,Delhi,Apple,7500
08 Sep 2016,Delhi,Apple,5675
07 Sep 2016,Delhi,Apple,5208
07 Sep 2016,Delhi,Apple,4450
07 Sep 2016,Delhi,Apple,6125
07 Sep 2016,Delhi,Apple,4810
07 Sep 2016,Delhi,Apple,7667
06 Sep 2016,Delhi,Apple,4958
06 Sep 2016,Delhi,Apple,4600
06 Sep 2016,Delhi,Apple,5958
06 Sep 2016,Delhi,Apple,4860
06 Sep 2016,Delhi,Apple,7625
05 Sep 2016,Delhi,Apple,4854
05 Sep 2016,Delhi,Apple,2367
05 Sep 2016,Delhi,Apple,5958
05 Sep 2016,Delhi,Apple,4900
05 Sep 2016,Delhi,Apple,7542
03 Sep 2016,Delhi,Apple,4854
03 Sep 2016,Delhi,Apple,6250
03 Sep 2016,Delhi,Apple,6323
03 Sep 2016,Delhi,Apple,4900
03 Sep 2016,Delhi,Apple,8000
02 Sep 2016,Delhi,Apple,4854
02 Sep 2016,Delhi,Apple,6250
02 Sep 2016,Delhi,Apple,6115
02 Sep 2016,Delhi,Apple,4780
02 Sep 2016,Delhi,Apple,8000
01 Sep 2016,Delhi,Apple,4854
01 Sep 2016,Delhi,Apple,6000
01 Sep 2016,Delhi,Apple,6115
01 Sep 2016,Delhi,Apple,4730
01 Sep 2016,Delhi,Apple,7667
31 Aug 2016,Delhi,Apple,4583
31 Aug 2016,Delhi,Apple,4250
31 Aug 2016,Delhi,Apple,6115
31 Aug 2016,Delhi,Apple,4730
31 Aug 2016,Delhi,Apple,7875
30 Aug 2016,Delhi,Apple,1875
30 Aug 2016,Delhi,Apple,4250
30 Aug 2016,Delhi,Apple,6167
30 Aug 2016,Delhi,Apple,4730
30 Aug 2016,Delhi,Apple,7792
29 Aug 2016,Delhi,Apple,1875
29 Aug 2016,Delhi,Apple,4600
29 Aug 2016,Delhi,Apple,6285
29 Aug 2016,Delhi,Apple,4630
29 Aug 2016,Delhi,Apple,10167
27 Aug 2016,Delhi,Apple,1875
27 Aug 2016,Delhi,Apple,4200
27 Aug 2016,Delhi,Apple,6285
27 Aug 2016,Delhi,Apple,4630
27 Aug 2016,Delhi,Apple,9833
26 Aug 2016,Delhi,Apple,1813
26 Aug 2016,Delhi,Apple,4000
26 Aug 2016,Delhi,Apple,6056
26 Aug 2016,Delhi,Apple,4580
26 Aug 2016,Delhi,Apple,8917
25 Aug 2016,Delhi,Apple,1813
25 Aug 2016,Delhi,Apple,4100
25 Aug 2016,Delhi,Apple,6073
25 Aug 2016,Delhi,Apple,4680
25 Aug 2016,Delhi,Apple,8917
24 Aug 2016,Delhi,Apple,4100
24 Aug 2016,Delhi,Apple,6125
24 Aug 2016,Delhi,Apple,4530
23 Aug 2016,Delhi,Apple,1578
23 Aug 2016,Delhi,Apple,4100
23 Aug 2016,Delhi,Apple,5917
23 Aug 2016,Delhi,Apple,4430
23 Aug 2016,Delhi,Apple,8292
22 Aug 2016,Delhi,Apple,1578
22 Aug 2016,Delhi,Apple,5792
20 Aug 2016,Delhi,Apple,1578
20 Aug 2016,Delhi,Apple,3950
20 Aug 2016,Delhi,Apple,5792
20 Aug 2016,Delhi,Apple,8083
19 Aug 2016,Delhi,Apple,1461
19 Aug 2016,Delhi,Apple,3750
19 Aug 2016,Delhi,Apple,5504
19 Aug 2016,Delhi,Apple,4330
19 Aug 2016,Delhi,Apple,8083
18 Aug 2016,Delhi,Apple,1461
18 Aug 2016,Delhi,Apple,3750
18 Aug 2016,Delhi,Apple,5390
18 Aug 2016,Delhi,Apple,4330
18 Aug 2016,Delhi,Apple,8083
17 Aug 2016,Delhi,Apple,1461
17 Aug 2016,Delhi,Apple,5358
16 Aug 2016,Delhi,Apple,1445
16 Aug 2016,Delhi,Apple,5177
13 Aug 2016,Delhi,Apple,1813
13 Aug 2016,Delhi,Apple,5688
12 Aug 2016,Delhi,Apple,5688
12 Aug 2016,Delhi,Apple,4590
11 Aug 2016,Delhi,Apple,2313
11 Aug 2016,Delhi,Apple,5813
11 Aug 2016,Delhi,Apple,4690
10 Aug 2016,Delhi,Apple,2313
10 Aug 2016,Delhi,Apple,5538
10 Aug 2016,Delhi,Apple,4570
09 Aug 2016,Delhi,Apple,2813
09 Aug 2016,Delhi,Apple,5595
09 Aug 2016,Delhi,Apple,4690
08 Aug 2016,Delhi,Apple,2813
08 Aug 2016,Delhi,Apple,4740
06 Aug 2016,Delhi,Apple,2813
06 Aug 2016,Delhi,Apple,5575
06 Aug 2016,Delhi,Apple,4740
06 Aug 2016,Delhi,Apple,7392
05 Aug 2016,Delhi,Apple,2813
05 Aug 2016,Delhi,Apple,5763
05 Aug 2016,Delhi,Apple,4900
04 Aug 2016,Delhi,Apple,2813
04 Aug 2016,Delhi,Apple,5763
04 Aug 2016,Delhi,Apple,5300
03 Aug 2016,Delhi,Apple,2844
03 Aug 2016,Delhi,Apple,5888
03 Aug 2016,Delhi,Apple,5300
02 Aug 2016,Delhi,Apple,4000
02 Aug 2016,Delhi,Apple,2844
02 Aug 2016,Delhi,Apple,6538
01 Aug 2016,Delhi,Apple,4625
01 Aug 2016,Delhi,Apple,2844
01 Aug 2016,Delhi,Apple,6588
30 Jul 2016,Delhi,Apple,4000
30 Jul 2016,Delhi,Apple,2844
30 Jul 2016,Delhi,Apple,6338
29 Jul 2016,Delhi,Apple,5375
29 Jul 2016,Delhi,Apple,2844
29 Jul 2016,Delhi,Apple,6438
29 Jul 2016,Delhi,Apple,6150
28 Jul 2016,Delhi,Apple,5500
28 Jul 2016,Delhi,Apple,2844
28 Jul 2016,Delhi,Apple,6850
28 Jul 2016,Delhi,Apple,6150
27 Jul 2016,Delhi,Apple,5500
27 Jul 2016,Delhi,Apple,2844
27 Jul 2016,Delhi,Apple,6950
27 Jul 2016,Delhi,Apple,6200
26 Jul 2016,Delhi,Apple,4625
26 Jul 2016,Delhi,Apple,2844
26 Jul 2016,Delhi,Apple,6800
26 Jul 2016,Delhi,Apple,6150
26 Jul 2016,Delhi,Apple,8875
25 Jul 2016,Delhi,Apple,2844
25 Jul 2016,Delhi,Apple,6393
25 Jul 2016,Delhi,Apple,7150
23 Jul 2016,Delhi,Apple,4875
23 Jul 2016,Delhi,Apple,2844
23 Jul 2016,Delhi,Apple,6393
23 Jul 2016,Delhi,Apple,7100
23 Jul 2016,Delhi,Apple,9167
22 Jul 2016,Delhi,Apple,2844
22 Jul 2016,Delhi,Apple,6393
22 Jul 2016,Delhi,Apple,7100
22 Jul 2016,Delhi,Apple,9166
21 Jul 2016,Delhi,Apple,2844
21 Jul 2016,Delhi,Apple,6393
21 Jul 2016,Delhi,Apple,7100
21 Jul 2016,Delhi,Apple,6042
20 Jul 2016,Delhi,Apple,4375
20 Jul 2016,Delhi,Apple,2844
20 Jul 2016,Delhi,Apple,6393
20 Jul 2016,Delhi,Apple,5975
20 Jul 2016,Delhi,Apple,6042
19 Jul 2016,Delhi,Apple,4375
19 Jul 2016,Delhi,Apple,2844
19 Jul 2016,Delhi,Apple,6393
19 Jul 2016,Delhi,Apple,5975
19 Jul 2016,Delhi,Apple,6042
18 Jul 2016,Delhi,Apple,4375
18 Jul 2016,Delhi,Apple,2844
18 Jul 2016,Delhi,Apple,6393
18 Jul 2016,Delhi,Apple,5208
16 Jul 2016,Delhi,Apple,4375
16 Jul 2016,Delhi,Apple,2969
16 Jul 2016,Delhi,Apple,6348
16 Jul 2016,Delhi,Apple,5625
16 Jul 2016,Delhi,Apple,5208
15 Jul 2016,Delhi,Apple,4375
15 Jul 2016,Delhi,Apple,2813
15 Jul 2016,Delhi,Apple,7950
15 Jul 2016,Delhi,Apple,5625
14 Jul 2016,Delhi,Apple,4375
14 Jul 2016,Delhi,Apple,2813
14 Jul 2016,Delhi,Apple,7950
14 Jul 2016,Delhi,Apple,5625
13 Jul 2016,Delhi,Apple,2813
13 Jul 2016,Delhi,Apple,8000
13 Jul 2016,Delhi,Apple,5938
13 Jul 2016,Delhi,Apple,10500
12 Jul 2016,Delhi,Apple,6900
12 Jul 2016,Delhi,Apple,2813
12 Jul 2016,Delhi,Apple,8000
12 Jul 2016,Delhi,Apple,10000
11 Jul 2016,Delhi,Apple,7225
11 Jul 2016,Delhi,Apple,2688
11 Jul 2016,Delhi,Apple,8050
11 Jul 2016,Delhi,Apple,7536
09 Jul 2016,Delhi,Apple,4942
09 Jul 2016,Delhi,Apple,1750
09 Jul 2016,Delhi,Apple,8050
09 Jul 2016,Delhi,Apple,7821
08 Jul 2016,Delhi,Apple,7156
08 Jul 2016,Delhi,Apple,1750
08 Jul 2016,Delhi,Apple,7300
08 Jul 2016,Delhi,Apple,7786
07 Jul 2016,Delhi,Apple,7156
07 Jul 2016,Delhi,Apple,1750
07 Jul 2016,Delhi,Apple,7625
07 Jul 2016,Delhi,Apple,7607
06 Jul 2016,Delhi,Apple,7156
06 Jul 2016,Delhi,Apple,1750
06 Jul 2016,Delhi,Apple,7125
06 Jul 2016,Delhi,Apple,7607
05 Jul 2016,Delhi,Apple,7078
05 Jul 2016,Delhi,Apple,7125
05 Jul 2016,Delhi,Apple,7607
04 Jul 2016,Delhi,Apple,7048
04 Jul 2016,Delhi,Apple,7125
04 Jul 2016,Delhi,Apple,7607
02 Jul 2016,Delhi,Apple,7016
02 Jul 2016,Delhi,Apple,7125
02 Jul 2016,Delhi,Apple,9150
01 Jul 2016,Delhi,Apple,7016
01 Jul 2016,Delhi,Apple,9150
30 Jun 2016,Delhi,Apple,7016
30 Jun 2016,Delhi,Apple,9400
29 Jun 2016,Delhi,Apple,7016
29 Jun 2016,Delhi,Apple,9400
28 Jun 2016,Delhi,Apple,7313
28 Jun 2016,Delhi,Apple,9450
27 Jun 2016,Delhi,Apple,7413
27 Jun 2016,Delhi,Apple,9450
25 Jun 2016,Delhi,Apple,7413
25 Jun 2016,Delhi,Apple,9450
24 Jun 2016,Delhi,Apple,7031
24 Jun 2016,Delhi,Apple,9150
23 Jun 2016,Delhi,Apple,7031
23 Jun 2016,Delhi,Apple,9150
22 Jun 2016,Delhi,Apple,6906
22 Jun 2016,Delhi,Apple,8790
21 Jun 2016,Delhi,Apple,6891
21 Jun 2016,Delhi,Apple,8790
20 Jun 2016,Delhi,Apple,6891
20 Jun 2016,Delhi,Apple,8790
18 Jun 2016,Delhi,Apple,6891
18 Jun 2016,Delhi,Apple,8790
17 Jun 2016,Delhi,Apple,5498
17 Jun 2016,Delhi,Apple,7450
16 Jun 2016,Delhi,Apple,5498
16 Jun 2016,Delhi,Apple,7450
15 Jun 2016,Delhi,Apple,5498
15 Jun 2016,Delhi,Apple,7450
14 Jun 2016,Delhi,Apple,5221
14 Jun 2016,Delhi,Apple,7450
13 Jun 2016,Delhi,Apple,5221
13 Jun 2016,Delhi,Apple,7450
11 Jun 2016,Delhi,Apple,5221
11 Jun 2016,Delhi,Apple,7450
10 Jun 2016,Delhi,Apple,5221
10 Jun 2016,Delhi,Apple,7450
09 Jun 2016,Delhi,Apple,5221
09 Jun 2016,Delhi,Apple,7450
08 Jun 2016,Delhi,Apple,5221
08 Jun 2016,Delhi,Apple,7450
07 Jun 2016,Delhi,Apple,5221
07 Jun 2016,Delhi,Apple,7450
06 Jun 2016,Delhi,Apple,5221
06 Jun 2016,Delhi,Apple,7450
04 Jun 2016,Delhi,Apple,5221
04 Jun 2016,Delhi,Apple,7450
03 Jun 2016,Delhi,Apple,5221
03 Jun 2016,Delhi,Apple,7450
02 Jun 2016,Delhi,Apple,7450
01 Jun 2016,Delhi,Apple,7500
01 Jun 2016,Delhi,Apple,7450
31 May 2016,Delhi,Apple,7500
31 May 2016,Delhi,Apple,7450
30 May 2016,Delhi,Apple,7500
30 May 2016,Delhi,Apple,7450
28 May 2016,Delhi,Apple,7500
28 May 2016,Delhi,Apple,7450
27 May 2016,Delhi,Apple,7500
27 May 2016,Delhi,Apple,7450
26 May 2016,Delhi,Apple,7500
26 May 2016,Delhi,Apple,7450
25 May 2016,Delhi,Apple,7050
25 May 2016,Delhi,Apple,7450
24 May 2016,Delhi,Apple,7050
24 May 2016,Delhi,Apple,7450
23 May 2016,Delhi,Apple,7050
23 May 2016,Delhi,Apple,7450
21 May 2016,Delhi,Apple,7200
21 May 2016,Delhi,Apple,7500
20 May 2016,Delhi,Apple,7200
20 May 2016,Delhi,Apple,7450
19 May 2016,Delhi,Apple,7050
19 May 2016,Delhi,Apple,7450
18 May 2016,Delhi,Apple,7050
18 May 2016,Delhi,Apple,7450
17 May 2016,Delhi,Apple,6900
17 May 2016,Delhi,Apple,7450
16 May 2016,Delhi,Apple,6900
16 May 2016,Delhi,Apple,7500
14 May 2016,Delhi,Apple,6900
14 May 2016,Delhi,Apple,7500
13 May 2016,Delhi,Apple,6900
13 May 2016,Delhi,Apple,7450
12 May 2016,Delhi,Apple,7450
11 May 2016,Delhi,Apple,6850
11 May 2016,Delhi,Apple,7750
10 May 2016,Delhi,Apple,6850
10 May 2016,Delhi,Apple,7450
09 May 2016,Delhi,Apple,6850
09 May 2016,Delhi,Apple,7450
07 May 2016,Delhi,Apple,6800
07 May 2016,Delhi,Apple,7450
06 May 2016,Delhi,Apple,7450
05 May 2016,Delhi,Apple,6800
05 May 2016,Delhi,Apple,7450
04 May 2016,Delhi,Apple,6800
04 May 2016,Delhi,Apple,7650
03 May 2016,Delhi,Apple,6800
03 May 2016,Delhi,Apple,7650
02 May 2016,Delhi,Apple,6800
02 May 2016,Delhi,Apple,7400
30 Apr 2016,Delhi,Apple,6800
30 Apr 2016,Delhi,Apple,7450
29 Apr 2016,Delhi,Apple,6800
29 Apr 2016,Delhi,Apple,7450
28 Apr 2016,Delhi,Apple,7450
27 Apr 2016,Delhi,Apple,6600
27 Apr 2016,Delhi,Apple,7450
26 Apr 2016,Delhi,Apple,6250
26 Apr 2016,Delhi,Apple,7150
23 Apr 2016,Delhi,Apple,7200
22 Apr 2016,Delhi,Apple,7200
21 Apr 2016,Delhi,Apple,6200
21 Apr 2016,Delhi,Apple,7200
20 Apr 2016,Delhi,Apple,7200
19 Apr 2016,Delhi,Apple,7200
18 Apr 2016,Delhi,Apple,7350
16 Apr 2016,Delhi,Apple,7490
15 Apr 2016,Delhi,Apple,7490
14 Apr 2016,Delhi,Apple,7490
13 Apr 2016,Delhi,Apple,7490
12 Apr 2016,Delhi,Apple,7490
09 Apr 2016,Delhi,Apple,7490
08 Apr 2016,Delhi,Apple,7490
07 Apr 2016,Delhi,Apple,7270
06 Apr 2016,Delhi,Apple,7270
05 Apr 2016,Delhi,Apple,7375
04 Apr 2016,Delhi,Apple,4606
04 Apr 2016,Delhi,Apple,7375
02 Apr 2016,Delhi,Apple,3125
02 Apr 2016,Delhi,Apple,2594
02 Apr 2016,Delhi,Apple,7375
01 Apr 2016,Delhi,Apple,3125
01 Apr 2016,Delhi,Apple,2594
01 Apr 2016,Delhi,Apple,4516
01 Apr 2016,Delhi,Apple,7355
31 Mar 2016,Delhi,Apple,3438
31 Mar 2016,Delhi,Apple,2813
31 Mar 2016,Delhi,Apple,4531
31 Mar 2016,Delhi,Apple,7325
30 Mar 2016,Delhi,Apple,2813
30 Mar 2016,Delhi,Apple,4569
30 Mar 2016,Delhi,Apple,5500
30 Mar 2016,Delhi,Apple,4600
30 Mar 2016,Delhi,Apple,3675
30 Mar 2016,Delhi,Apple,7410
29 Mar 2016,Delhi,Apple,2813
29 Mar 2016,Delhi,Apple,4545
29 Mar 2016,Delhi,Apple,5500
29 Mar 2016,Delhi,Apple,4500
29 Mar 2016,Delhi,Apple,3500
29 Mar 2016,Delhi,Apple,7320
28 Mar 2016,Delhi,Apple,3750
28 Mar 2016,Delhi,Apple,2813
28 Mar 2016,Delhi,Apple,4545
28 Mar 2016,Delhi,Apple,5500
28 Mar 2016,Delhi,Apple,4500
28 Mar 2016,Delhi,Apple,3500
28 Mar 2016,Delhi,Apple,7170
26 Mar 2016,Delhi,Apple,3750
26 Mar 2016,Delhi,Apple,2813
26 Mar 2016,Delhi,Apple,4445
26 Mar 2016,Delhi,Apple,5500
26 Mar 2016,Delhi,Apple,4500
26 Mar 2016,Delhi,Apple,3500
26 Mar 2016,Delhi,Apple,7150
25 Mar 2016,Delhi,Apple,3563
25 Mar 2016,Delhi,Apple,2813
25 Mar 2016,Delhi,Apple,4445
25 Mar 2016,Delhi,Apple,5500
25 Mar 2016,Delhi,Apple,4500
25 Mar 2016,Delhi,Apple,3500
25 Mar 2016,Delhi,Apple,7210
23 Mar 2016,Delhi,Apple,2813
23 Mar 2016,Delhi,Apple,4477
23 Mar 2016,Delhi,Apple,5500
23 Mar 2016,Delhi,Apple,4500
23 Mar 2016,Delhi,Apple,3500
23 Mar 2016,Delhi,Apple,7210
22 Mar 2016,Delhi,Apple,3438
22 Mar 2016,Delhi,Apple,2813
22 Mar 2016,Delhi,Apple,4477
22 Mar 2016,Delhi,Apple,5500
22 Mar 2016,Delhi,Apple,4500
22 Mar 2016,Delhi,Apple,3500
22 Mar 2016,Delhi,Apple,7210
21 Mar 2016,Delhi,Apple,3438
21 Mar 2016,Delhi,Apple,2813
21 Mar 2016,Delhi,Apple,4531
21 Mar 2016,Delhi,Apple,5500
21 Mar 2016,Delhi,Apple,4750
21 Mar 2016,Delhi,Apple,3500
21 Mar 2016,Delhi,Apple,7150
19 Mar 2016,Delhi,Apple,3438
19 Mar 2016,Delhi,Apple,2813
19 Mar 2016,Delhi,Apple,4488
19 Mar 2016,Delhi,Apple,5500
19 Mar 2016,Delhi,Apple,4500
19 Mar 2016,Delhi,Apple,3500
19 Mar 2016,Delhi,Apple,7000
18 Mar 2016,Delhi,Apple,3750
18 Mar 2016,Delhi,Apple,2813
18 Mar 2016,Delhi,Apple,4547
18 Mar 2016,Delhi,Apple,5500
18 Mar 2016,Delhi,Apple,4500
18 Mar 2016,Delhi,Apple,3500
18 Mar 2016,Delhi,Apple,7100
17 Mar 2016,Delhi,Apple,3125
17 Mar 2016,Delhi,Apple,4547
17 Mar 2016,Delhi,Apple,5500
17 Mar 2016,Delhi,Apple,4500
17 Mar 2016,Delhi,Apple,3500
17 Mar 2016,Delhi,Apple,7100
16 Mar 2016,Delhi,Apple,3125
16 Mar 2016,Delhi,Apple,5500
16 Mar 2016,Delhi,Apple,4500
16 Mar 2016,Delhi,Apple,3500
16 Mar 2016,Delhi,Apple,7060
15 Mar 2016,Delhi,Apple,4063
15 Mar 2016,Delhi,Apple,3125
15 Mar 2016,Delhi,Apple,4664
15 Mar 2016,Delhi,Apple,5500
15 Mar 2016,Delhi,Apple,4500
15 Mar 2016,Delhi,Apple,3500
15 Mar 2016,Delhi,Apple,7150
14 Mar 2016,Delhi,Apple,4375
14 Mar 2016,Delhi,Apple,3125
14 Mar 2016,Delhi,Apple,4766
14 Mar 2016,Delhi,Apple,5500
14 Mar 2016,Delhi,Apple,4500
14 Mar 2016,Delhi,Apple,3500
14 Mar 2016,Delhi,Apple,6850
12 Mar 2016,Delhi,Apple,4688
12 Mar 2016,Delhi,Apple,3125
12 Mar 2016,Delhi,Apple,4766
12 Mar 2016,Delhi,Apple,5500
12 Mar 2016,Delhi,Apple,4500
12 Mar 2016,Delhi,Apple,3500
12 Mar 2016,Delhi,Apple,6850
11 Mar 2016,Delhi,Apple,4375
11 Mar 2016,Delhi,Apple,3125
11 Mar 2016,Delhi,Apple,4664
11 Mar 2016,Delhi,Apple,5250
11 Mar 2016,Delhi,Apple,4500
11 Mar 2016,Delhi,Apple,3500
11 Mar 2016,Delhi,Apple,6800
10 Mar 2016,Delhi,Apple,3906
10 Mar 2016,Delhi,Apple,3125
10 Mar 2016,Delhi,Apple,4664
10 Mar 2016,Delhi,Apple,5250
10 Mar 2016,Delhi,Apple,4500
10 Mar 2016,Delhi,Apple,3500
10 Mar 2016,Delhi,Apple,6125
09 Mar 2016,Delhi,Apple,3906
09 Mar 2016,Delhi,Apple,3125
09 Mar 2016,Delhi,Apple,4664
09 Mar 2016,Delhi,Apple,5250
09 Mar 2016,Delhi,Apple,4500
09 Mar 2016,Delhi,Apple,3500
09 Mar 2016,Delhi,Apple,5906
08 Mar 2016,Delhi,Apple,3906
08 Mar 2016,Delhi,Apple,3125
08 Mar 2016,Delhi,Apple,4594
08 Mar 2016,Delhi,Apple,5250
08 Mar 2016,Delhi,Apple,4500
08 Mar 2016,Delhi,Apple,3500
08 Mar 2016,Delhi,Apple,6313
07 Mar 2016,Delhi,Apple,3125
07 Mar 2016,Delhi,Apple,4594
07 Mar 2016,Delhi,Apple,5250
07 Mar 2016,Delhi,Apple,4500
07 Mar 2016,Delhi,Apple,3500
07 Mar 2016,Delhi,Apple,6938
05 Mar 2016,Delhi,Apple,3750
05 Mar 2016,Delhi,Apple,4523
05 Mar 2016,Delhi,Apple,5250
05 Mar 2016,Delhi,Apple,4500
05 Mar 2016,Delhi,Apple,3500
05 Mar 2016,Delhi,Apple,6938
04 Mar 2016,Delhi,Apple,3750
04 Mar 2016,Delhi,Apple,3125
04 Mar 2016,Delhi,Apple,4594
04 Mar 2016,Delhi,Apple,5250
04 Mar 2016,Delhi,Apple,4500
04 Mar 2016,Delhi,Apple,3500
04 Mar 2016,Delhi,Apple,6938
03 Mar 2016,Delhi,Apple,4063
03 Mar 2016,Delhi,Apple,3125
03 Mar 2016,Delhi,Apple,4594
03 Mar 2016,Delhi,Apple,5250
03 Mar 2016,Delhi,Apple,4500
03 Mar 2016,Delhi,Apple,3500
03 Mar 2016,Delhi,Apple,6938
02 Mar 2016,Delhi,Apple,3125
02 Mar 2016,Delhi,Apple,4578
02 Mar 2016,Delhi,Apple,5250
02 Mar 2016,Delhi,Apple,4500
02 Mar 2016,Delhi,Apple,3500
02 Mar 2016,Delhi,Apple,6875
01 Mar 2016,Delhi,Apple,4063
01 Mar 2016,Delhi,Apple,3125
01 Mar 2016,Delhi,Apple,4563
01 Mar 2016,Delhi,Apple,5250
01 Mar 2016,Delhi,Apple,4500
01 Mar 2016,Delhi,Apple,3500
01 Mar 2016,Delhi,Apple,6713
29 Feb 2016,Delhi,Apple,3438
29 Feb 2016,Delhi,Apple,3000
29 Feb 2016,Delhi,Apple,4613
29 Feb 2016,Delhi,Apple,5250
29 Feb 2016,Delhi,Apple,4500
29 Feb 2016,Delhi,Apple,3500
29 Feb 2016,Delhi,Apple,6463
27 Feb 2016,Delhi,Apple,3438
27 Feb 2016,Delhi,Apple,3000
27 Feb 2016,Delhi,Apple,4544
27 Feb 2016,Delhi,Apple,5250
27 Feb 2016,Delhi,Apple,4500
27 Feb 2016,Delhi,Apple,3500
27 Feb 2016,Delhi,Apple,6210
26 Feb 2016,Delhi,Apple,3438
26 Feb 2016,Delhi,Apple,3000
26 Feb 2016,Delhi,Apple,4425
26 Feb 2016,Delhi,Apple,5250
26 Feb 2016,Delhi,Apple,4500
26 Feb 2016,Delhi,Apple,3500
26 Feb 2016,Delhi,Apple,6160
25 Feb 2016,Delhi,Apple,3875
25 Feb 2016,Delhi,Apple,3125
25 Feb 2016,Delhi,Apple,4431
25 Feb 2016,Delhi,Apple,5250
25 Feb 2016,Delhi,Apple,4500
25 Feb 2016,Delhi,Apple,3500
25 Feb 2016,Delhi,Apple,6250
24 Feb 2016,Delhi,Apple,3875
24 Feb 2016,Delhi,Apple,3125
24 Feb 2016,Delhi,Apple,4561
24 Feb 2016,Delhi,Apple,5250
24 Feb 2016,Delhi,Apple,4500
24 Feb 2016,Delhi,Apple,3500
24 Feb 2016,Delhi,Apple,6290
23 Feb 2016,Delhi,Apple,3875
23 Feb 2016,Delhi,Apple,3125
23 Feb 2016,Delhi,Apple,4615
23 Feb 2016,Delhi,Apple,5250
23 Feb 2016,Delhi,Apple,4500
23 Feb 2016,Delhi,Apple,3500
23 Feb 2016,Delhi,Apple,6290
22 Feb 2016,Delhi,Apple,3938
22 Feb 2016,Delhi,Apple,3125
22 Feb 2016,Delhi,Apple,4455
22 Feb 2016,Delhi,Apple,5250
22 Feb 2016,Delhi,Apple,4500
22 Feb 2016,Delhi,Apple,3500
22 Feb 2016,Delhi,Apple,6290
20 Feb 2016,Delhi,Apple,3938
20 Feb 2016,Delhi,Apple,3125
20 Feb 2016,Delhi,Apple,4455
20 Feb 2016,Delhi,Apple,5250
20 Feb 2016,Delhi,Apple,4500
20 Feb 2016,Delhi,Apple,3500
20 Feb 2016,Delhi,Apple,6290
19 Feb 2016,Delhi,Apple,3875
19 Feb 2016,Delhi,Apple,3125
19 Feb 2016,Delhi,Apple,4294
19 Feb 2016,Delhi,Apple,5250
19 Feb 2016,Delhi,Apple,4500
19 Feb 2016,Delhi,Apple,3500
19 Feb 2016,Delhi,Apple,6290
18 Feb 2016,Delhi,Apple,3875
18 Feb 2016,Delhi,Apple,3125
18 Feb 2016,Delhi,Apple,4288
18 Feb 2016,Delhi,Apple,5250
18 Feb 2016,Delhi,Apple,4500
18 Feb 2016,Delhi,Apple,3500
18 Feb 2016,Delhi,Apple,6290
17 Feb 2016,Delhi,Apple,3875
17 Feb 2016,Delhi,Apple,3125
17 Feb 2016,Delhi,Apple,4278
17 Feb 2016,Delhi,Apple,5250
17 Feb 2016,Delhi,Apple,4500
17 Feb 2016,Delhi,Apple,3500
17 Feb 2016,Delhi,Apple,6240
16 Feb 2016,Delhi,Apple,3875
16 Feb 2016,Delhi,Apple,3125
16 Feb 2016,Delhi,Apple,4505
16 Feb 2016,Delhi,Apple,5250
16 Feb 2016,Delhi,Apple,4500
16 Feb 2016,Delhi,Apple,3500
16 Feb 2016,Delhi,Apple,6625
15 Feb 2016,Delhi,Apple,3625
15 Feb 2016,Delhi,Apple,2938
15 Feb 2016,Delhi,Apple,4493
15 Feb 2016,Delhi,Apple,5250
15 Feb 2016,Delhi,Apple,4500
15 Feb 2016,Delhi,Apple,3500
15 Feb 2016,Delhi,Apple,6625
13 Feb 2016,Delhi,Apple,3625
13 Feb 2016,Delhi,Apple,2938
13 Feb 2016,Delhi,Apple,4194
13 Feb 2016,Delhi,Apple,5250
13 Feb 2016,Delhi,Apple,4500
13 Feb 2016,Delhi,Apple,3500
13 Feb 2016,Delhi,Apple,6590
12 Feb 2016,Delhi,Apple,3625
12 Feb 2016,Delhi,Apple,4023
12 Feb 2016,Delhi,Apple,5250
12 Feb 2016,Delhi,Apple,4500
12 Feb 2016,Delhi,Apple,3500
12 Feb 2016,Delhi,Apple,6590
11 Feb 2016,Delhi,Apple,3563
11 Feb 2016,Delhi,Apple,2750
11 Feb 2016,Delhi,Apple,4023
11 Feb 2016,Delhi,Apple,7200
11 Feb 2016,Delhi,Apple,5250
11 Feb 2016,Delhi,Apple,4500
11 Feb 2016,Delhi,Apple,6640
10 Feb 2016,Delhi,Apple,3938
10 Feb 2016,Delhi,Apple,2750
10 Feb 2016,Delhi,Apple,4023
10 Feb 2016,Delhi,Apple,5250
10 Feb 2016,Delhi,Apple,4500
10 Feb 2016,Delhi,Apple,3500
10 Feb 2016,Delhi,Apple,6540
09 Feb 2016,Delhi,Apple,3938
09 Feb 2016,Delhi,Apple,2750
09 Feb 2016,Delhi,Apple,4198
09 Feb 2016,Delhi,Apple,5500
